,Chuquisaca,La Paz,Cochabamba,Oruro,Potosí,Tarija,Santa Cruz,Beni,Pando
2020-04-28,3.0,147.0,51.0,78.0,23.0,3.0,516.0,62.0,5.0
2020-04-29,3.0,160.0,52.0,86.0,23.0,3.0,536.0,66.0,5.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,4.0,179.0,49.0,91.0,23.0,3.0,595.0,80.0,5.0
2020-05-02,4.0,187.0,50.0,77.0,23.0,3.0,704.0,187.0,5.0
2020-05-03,4.0,188.0,50.0,76.0,23.0,3.0,797.0,206.0,5.0
2020-05-04,4.0,183.0,51.0,76.0,30.0,3.0,867.0,206.0,5.0
2020-05-05,5.0,191.0,43.0,78.0,28.0,5.0,969.0,205.0,5.0
2020-05-06,5.0,195.0,43.0,70.0,28.0,5.0,1042.0,204.0,5.0
2020-05-07,10.0,206.0,43.0,62.0,28.0,5.0,1186.0,215.0,5.0
2020-05-08,10.0,223.0,44.0,60.0,28.0,8.0,1254.0,292.0,4.0
2020-05-09,13.0,222.0,49.0,60.0,28.0,7.0,1394.0,288.0,4.0
2020-05-10,14.0,226.0,58.0,58.0,26.0,7.0,1482.0,290.0,4.0
2020-05-11,12.0,229.0,58.0,58.0,27.0,7.0,1652.0,363.0,4.0
2020-05-12,12.0,223.0,78.0,62.0,28.0,10.0,1744.0,362.0,4.0
2020-05-13,12.0,207.0,95.0,61.0,28.0,10.0,1844.0,406.0,4.0
2020-05-14,12.0,202.0,117.0,58.0,28.0,10.0,1960.0,473.0,4.0
2020-05-15,12.0,186.0,137.0,58.0,28.0,10.0,2039.0,505.0,4.0
2020-05-16,13.0,157.0,155.0,58.0,24.0,10.0,2259.0,508.0,4.0
2020-05-17,14.0,150.0,165.0,60.0,26.0,10.0,2490.0,507.0,4.0
2020-05-18,14.0,151.0,168.0,58.0,27.0,9.0,2619.0,536.0,4.0
2020-05-19,14.0,160.0,180.0,59.0,27.0,8.0,2679.0,628.0,4.0
2020-05-20,13.0,162.0,193.0,58.0,28.0,9.0,2925.0,775.0,4.0
2020-05-21,13.0,172.0,200.0,59.0,29.0,11.0,3082.0,841.0,4.0
2020-05-22,6.0,174.0,219.0,60.0,29.0,10.0,3327.0,945.0,4.0
2020-05-23,8.0,161.0,227.0,62.0,29.0,10.0,3539.0,1026.0,4.0
2020-05-24,8.0,161.0,261.0,65.0,24.0,10.0,3828.0,1022.0,5.0
2020-05-25,9.0,169.0,266.0,66.0,23.0,10.0,4141.0,1063.0,5.0
2020-05-26,9.0,167.0,267.0,68.0,23.0,9.0,4480.0,1157.0,5.0
2020-05-27,12.0,163.0,298.0,70.0,23.0,9.0,4952.0,1267.0,5.0
2020-05-28,12.0,163.0,340.0,74.0,25.0,12.0,5311.0,1414.0,5.0
2020-05-29,12.0,180.0,407.0,81.0,27.0,14.0,5477.0,1482.0,2.0
2020-05-30,11.0,208.0,473.0,103.0,19.0,22.0,5945.0,1610.0,2.0
2020-05-31,10.0,235.0,528.0,117.0,39.0,22.0,6021.0,1709.0,2.0
2020-06-01,12.0,276.0,620.0,123.0,41.0,26.0,6166.0,1785.0,2.0
2020-06-02,13.0,333.0,683.0,129.0,64.0,26.0,6208.0,1859.0,2.0
2020-06-03,15.0,349.0,742.0,132.0,67.0,29.0,6400.0,1987.0,10.0
2020-06-04,16.0,371.0,778.0,146.0,88.0,33.0,6575.0,2155.0,10.0
2020-06-05,22.0,391.0,838.0,154.0,113.0,38.0,6697.0,2299.0,10.0
2020-06-06,23.0,430.0,899.0,161.0,137.0,44.0,6936.0,2338.0,34.0
2020-06-07,23.0,444.0,974.0,165.0,149.0,44.0,6875.0,2368.0,50.0
2020-06-08,27.0,466.0,1036.0,179.0,154.0,51.0,6936.0,2416.0,50.0
2020-06-09,27.0,490.0,1103.0,190.0,165.0,54.0,7320.0,2540.0,78.0
2020-06-10,44.0,517.0,1169.0,199.0,168.0,55.0,7629.0,2613.0,114.0
2020-06-11,56.0,601.0,1233.0,225.0,230.0,63.0,8058.0,2637.0,157.0
2020-06-12,67.0,649.0,1299.0,249.0,235.0,72.0,8404.0,2744.0,220.0
2020-06-13,82.0,715.0,1386.0,259.0,253.0,96.0,8699.0,2750.0,249.0
2020-06-14,83.0,786.0,1569.0,267.0,289.0,96.0,8621.0,2756.0,268.0
2020-06-15,96.0,841.0,1717.0,274.0,300.0,107.0,8630.0,2757.0,289.0
2020-06-16,106.0,882.0,1749.0,281.0,317.0,133.0,8926.0,2783.0,295.0
2020-06-17,110.0,923.0,1866.0,295.0,334.0,156.0,9043.0,2914.0,363.0
2020-06-18,158.0,1003.0,1996.0,316.0,348.0,170.0,9001.0,3106.0,384.0
2020-06-19,166.0,1083.0,2110.0,330.0,362.0,185.0,9207.0,3248.0,400.0
2020-06-20,222.0,1158.0,2165.0,337.0,376.0,215.0,9416.0,3347.0,450.0
2020-06-21,261.0,1372.0,2350.0,353.0,380.0,222.0,9394.0,3373.0,456.0
2020-06-22,259.0,1504.0,2404.0,453.0,498.0,247.0,9562.0,3423.0,466.0
2020-06-23,339.0,1551.0,2555.0,529.0,510.0,269.0,9502.0,3513.0,475.0
2020-06-24,374.0,1736.0,2690.0,547.0,521.0,296.0,9573.0,3604.0,475.0
2020-06-25,419.0,1940.0,2717.0,560.0,531.0,355.0,9624.0,3627.0,479.0
2020-06-26,472.0,2143.0,2970.0,631.0,532.0,394.0,9451.0,3634.0,526.0
2020-06-27,525.0,2324.0,3128.0,629.0,546.0,473.0,9727.0,3666.0,530.0
2020-06-28,583.0,2424.0,3165.0,710.0,572.0,494.0,9792.0,3725.0,528.0
2020-06-29,589.0,2497.0,3164.0,728.0,595.0,551.0,9721.0,3752.0,529.0
2020-06-30,649.0,2556.0,3285.0,776.0,604.0,606.0,9995.0,3758.0,527.0
2020-07-01,706.0,2763.0,3355.0,821.0,618.0,661.0,9948.0,3805.0,585.0
2020-07-02,745.0,2910.0,3418.0,822.0,647.0,711.0,10171.0,3823.0,652.0
2020-07-03,781.0,3145.0,3631.0,868.0,653.0,776.0,10343.0,3880.0,655.0
2020-07-04,845.0,3372.0,3643.0,909.0,682.0,858.0,10485.0,3886.0,741.0
2020-07-05,890.0,3687.0,3640.0,953.0,684.0,910.0,10681.0,3884.0,867.0
2020-07-06,922.0,4160.0,3836.0,996.0,704.0,975.0,10637.0,3936.0,938.0
2020-07-07,986.0,4342.0,3859.0,1085.0,706.0,1003.0,10647.0,4031.0,958.0
2020-07-08,1005.0,4611.0,3973.0,1166.0,732.0,1144.0,10734.0,4201.0,958.0
2020-07-09,1066.0,4829.0,4063.0,1216.0,740.0,1209.0,10763.0,4277.0,958.0
2020-07-10,1065.0,5124.0,4159.0,1300.0,736.0,1377.0,10864.0,4364.0,956.0
2020-07-11,1189.0,5743.0,4203.0,1360.0,745.0,1418.0,11124.0,4375.0,956.0
2020-07-12,1219.0,6039.0,4299.0,1411.0,780.0,1406.0,11014.0,4395.0,974.0
2020-07-13,1219.0,6430.0,4346.0,1472.0,804.0,1437.0,11012.0,4409.0,961.0
2020-07-14,1255.0,6674.0,4441.0,1517.0,854.0,1562.0,11461.0,4447.0,939.0
2020-07-15,1303.0,6898.0,4623.0,1559.0,885.0,1642.0,11591.0,4491.0,927.0
2020-07-16,1361.0,7195.0,4715.0,1578.0,944.0,1770.0,12163.0,4552.0,915.0
2020-07-17,1379.0,7350.0,4606.0,1660.0,952.0,1894.0,12859.0,4558.0,913.0
2020-07-18,1423.0,8023.0,4749.0,1691.0,961.0,2178.0,13216.0,4585.0,1006.0
2020-07-19,1418.0,8696.0,4697.0,1718.0,1032.0,2283.0,13393.0,4609.0,1032.0
2020-07-20,1444.0,9200.0,4708.0,1720.0,1046.0,2333.0,13781.0,4638.0,1028.0
2020-07-21,1449.0,9619.0,4770.0,1799.0,962.0,2305.0,14205.0,4673.0,1012.0
2020-07-22,1425.0,10378.0,4830.0,1867.0,1023.0,2308.0,14503.0,4682.0,1070.0
2020-07-23,1408.0,10883.0,4869.0,1933.0,1025.0,2311.0,14617.0,4699.0,1070.0
2020-07-24,1422.0,11165.0,4966.0,1977.0,1144.0,2319.0,14486.0,4780.0,1110.0
2020-07-25,1436.0,12205.0,4907.0,2050.0,1149.0,2471.0,14673.0,4791.0,1113.0
2020-07-26,1420.0,12584.0,4894.0,2141.0,1189.0,2688.0,14854.0,4792.0,1115.0
2020-07-27,1434.0,13191.0,5337.0,2185.0,1169.0,2791.0,15044.0,4784.0,1121.0
2020-07-28,1425.0,13367.0,5423.0,2207.0,1183.0,2932.0,15212.0,4769.0,1118.0
2020-07-29,1412.0,13667.0,5451.0,2223.0,1171.0,3032.0,15419.0,4709.0,1136.0
2020-07-30,1371.0,14238.0,5490.0,2342.0,1171.0,3218.0,15423.0,4674.0,1108.0
2020-07-31,1439.0,14575.0,5826.0,2342.0,1137.0,3346.0,15744.0,4714.0,1107.0
2020-08-01,1473.0,15005.0,6076.0,2804.0,1168.0,3397.0,15976.0,4754.0,1108.0
2020-08-02,1502.0,15376.0,6183.0,2884.0,1214.0,3603.0,16169.0,4813.0,1100.0
2020-08-03,1543.0,16251.0,6303.0,2917.0,1254.0,3690.0,16311.0,4774.0,1065.0
2020-08-04,1596.0,16620.0,6394.0,3023.0,1279.0,3731.0,16124.0,4791.0,1093.0
2020-08-05,1607.0,17450.0,6487.0,3081.0,1287.0,3748.0,15757.0,4778.0,1124.0
2020-08-06,1639.0,17923.0,6491.0,3124.0,1298.0,3755.0,15414.0,4795.0,1146.0
2020-08-07,1705.0,18784.0,6480.0,3131.0,1324.0,3748.0,15088.0,4793.0,1175.0
2020-08-08,1730.0,19336.0,6430.0,3188.0,1330.0,3733.0,14799.0,4806.0,1212.0
2020-08-09,1710.0,19746.0,6429.0,3207.0,1360.0,3693.0,14348.0,4814.0,1244.0
2020-08-10,1778.0,20403.0,6410.0,3215.0,1394.0,3784.0,14017.0,4855.0,1244.0
2020-08-11,1867.0,20971.0,6279.0,3239.0,1676.0,3911.0,13650.0,4935.0,1286.0
2020-08-12,1962.0,21637.0,6153.0,3255.0,1792.0,4040.0,13295.0,4941.0,1339.0
2020-08-13,2100.0,22025.0,6051.0,3218.0,2030.0,4162.0,12986.0,4911.0,1372.0
2020-08-14,2247.0,22434.0,5912.0,3179.0,2234.0,4320.0,12665.0,4881.0,1416.0
2020-08-15,2363.0,22823.0,5790.0,3195.0,2423.0,4342.0,12213.0,4882.0,1474.0
2020-08-16,2518.0,23292.0,5534.0,3204.0,2534.0,4386.0,11926.0,4882.0,1519.0
2020-08-17,2662.0,23484.0,5256.0,3197.0,2657.0,4417.0,11539.0,4893.0,1524.0
2020-08-18,2743.0,23570.0,5008.0,3203.0,3423.0,4647.0,11114.0,4939.0,1577.0
2020-08-19,2769.0,24212.0,4895.0,2887.0,3676.0,4917.0,10863.0,5004.0,1629.0
2020-08-20,2797.0,24341.0,4676.0,2807.0,3754.0,5070.0,10533.0,4989.0,1682.0
2020-08-21,2814.0,24639.0,4487.0,2855.0,3842.0,5310.0,10179.0,5043.0,1759.0
2020-08-22,2844.0,24131.0,4376.0,2754.0,3935.0,5413.0,9740.0,5126.0,1779.0
2020-08-23,2873.0,23765.0,4208.0,2804.0,3965.0,5433.0,9312.0,5105.0,1779.0
2020-08-24,2882.0,23559.0,4117.0,2824.0,4006.0,5448.0,8832.0,5065.0,1787.0
2020-08-25,2890.0,22925.0,3862.0,2827.0,4106.0,5471.0,8430.0,5141.0,1808.0
2020-08-26,2880.0,23010.0,3670.0,2842.0,4292.0,5178.0,8173.0,5098.0,1828.0
2020-08-27,2874.0,22499.0,3573.0,2759.0,4369.0,4919.0,7834.0,5148.0,1842.0
2020-08-28,2872.0,22047.0,3478.0,2775.0,4388.0,4746.0,7569.0,5205.0,1834.0
2020-08-29,2872.0,21441.0,3407.0,2760.0,4396.0,4674.0,7097.0,5179.0,1841.0
2020-08-30,2824.0,20814.0,3288.0,2779.0,4396.0,4582.0,6797.0,5182.0,1843.0
2020-08-31,2857.0,19932.0,3197.0,2771.0,4443.0,4370.0,6553.0,5194.0,1846.0
2020-09-01,2879.0,19089.0,3115.0,2770.0,4554.0,4214.0,6353.0,5220.0,1848.0
2020-09-02,2883.0,18061.0,3041.0,2769.0,4558.0,4189.0,6093.0,5252.0,1805.0
2020-09-03,2901.0,17098.0,2946.0,2831.0,4564.0,4324.0,5813.0,5323.0,1809.0
2020-09-04,2893.0,16188.0,2881.0,2852.0,4623.0,4301.0,5508.0,5331.0,1816.0
2020-09-05,2882.0,15383.0,2820.0,2862.0,4628.0,4302.0,5242.0,5344.0,1814.0
2020-09-06,2894.0,14322.0,2724.0,2881.0,4683.0,4271.0,3329.0,5351.0,1817.0
2020-09-07,2841.0,13514.0,2627.0,2871.0,4842.0,4444.0,3087.0,5377.0,1797.0
2020-09-08,2777.0,12423.0,2554.0,2878.0,4972.0,4482.0,2866.0,5367.0,1794.0
2020-09-09,2758.0,11521.0,2476.0,2921.0,5111.0,4513.0,2569.0,5322.0,1792.0
2020-09-10,2681.0,10541.0,2409.0,2846.0,5270.0,4411.0,2251.0,5332.0,1788.0
2020-09-11,2634.0,9943.0,2425.0,2838.0,5382.0,4426.0,2013.0,5266.0,1755.0
2020-09-12,2599.0,9277.0,2471.0,2801.0,5469.0,4570.0,1763.0,5192.0,1747.0
2020-09-13,2559.0,8709.0,2452.0,2822.0,5506.0,4671.0,1556.0,5139.0,1747.0
2020-09-14,2516.0,8897.0,2392.0,2832.0,5577.0,4742.0,1258.0,5070.0,1743.0
2020-09-15,2471.0,8745.0,2373.0,2820.0,5552.0,4892.0,1050.0,4980.0,1740.0
2020-09-16,2469.0,8687.0,2292.0,2798.0,5550.0,5091.0,834.0,4914.0,1728.0
2020-09-17,2520.0,8629.0,2234.0,2774.0,5508.0,5260.0,680.0,4859.0,1728.0
2020-09-18,2551.0,8564.0,2188.0,2729.0,5528.0,5460.0,511.0,4788.0,1725.0
2020-09-19,2540.0,8603.0,2102.0,2687.0,5523.0,5541.0,430.0,4701.0,1725.0
2020-09-20,2511.0,8600.0,2020.0,2668.0,5521.0,5469.0,312.0,4616.0,1725.0
2020-09-21,2453.0,8580.0,1947.0,2649.0,5542.0,5421.0,227.0,4548.0,1725.0
2020-09-22,2440.0,8485.0,1889.0,2652.0,5579.0,5386.0,212.0,4539.0,1725.0
2020-09-23,2355.0,8437.0,1835.0,2667.0,5479.0,5453.0,211.0,4566.0,1700.0
2020-09-24,2271.0,8420.0,1807.0,2687.0,5513.0,5605.0,205.0,4543.0,1701.0
2020-09-25,2193.0,8323.0,1744.0,2688.0,5537.0,5598.0,293.0,4478.0,1700.0
2020-09-26,2095.0,8246.0,1700.0,2688.0,5594.0,5640.0,287.0,4411.0,1697.0
2020-09-27,2063.0,8180.0,1650.0,2685.0,5603.0,5742.0,290.0,4341.0,1698.0
2020-09-28,2028.0,8069.0,1618.0,2690.0,5601.0,5779.0,291.0,4252.0,1671.0
2020-09-29,1949.0,7917.0,1604.0,2679.0,5610.0,5885.0,311.0,4188.0,1672.0
2020-09-30,1878.0,7769.0,1565.0,2683.0,5543.0,6251.0,312.0,4143.0,1673.0
2020-10-01,1840.0,7633.0,1529.0,2661.0,5496.0,6293.0,309.0,4115.0,1674.0
2020-10-02,1795.0,7548.0,1500.0,2657.0,5474.0,6430.0,371.0,4077.0,1668.0
2020-10-03,1764.0,7454.0,1420.0,2648.0,5536.0,6521.0,374.0,4007.0,1667.0
2020-10-04,1743.0,7334.0,1340.0,2651.0,5525.0,6622.0,383.0,3955.0,1667.0
2020-10-05,1702.0,7261.0,1293.0,2645.0,5544.0,6601.0,381.0,3877.0,1667.0
2020-10-06,1654.0,7261.0,1276.0,2644.0,5598.0,6492.0,414.0,3763.0,1668.0
2020-10-07,1605.0,7093.0,1244.0,2620.0,5598.0,6298.0,433.0,3693.0,1662.0
2020-10-08,1601.0,6963.0,1195.0,2560.0,5570.0,6303.0,438.0,3637.0,1662.0
2020-10-09,1583.0,6882.0,1158.0,2554.0,5556.0,6159.0,467.0,3596.0,1662.0
2020-10-10,1551.0,6816.0,1122.0,2558.0,5519.0,6128.0,466.0,3563.0,1662.0
2020-10-11,1516.0,6772.0,1074.0,2561.0,5507.0,6084.0,454.0,3533.0,1662.0
2020-10-12,1499.0,6614.0,1041.0,2536.0,5498.0,6029.0,459.0,3510.0,1660.0
2020-10-13,1447.0,6527.0,1015.0,2494.0,5394.0,6032.0,465.0,3460.0,1654.0
2020-10-14,1419.0,6454.0,980.0,2491.0,5307.0,5997.0,526.0,3321.0,1627.0
2020-10-15,1388.0,6361.0,963.0,2464.0,5181.0,5764.0,531.0,3136.0,1625.0
2020-10-16,1379.0,6281.0,955.0,2468.0,5169.0,5736.0,540.0,3074.0,1625.0
2020-10-17,1384.0,6230.0,932.0,2473.0,5169.0,5686.0,520.0,3026.0,1625.0
2020-10-18,1367.0,6111.0,909.0,2481.0,5165.0,5656.0,512.0,2981.0,1625.0
2020-10-19,1347.0,6020.0,908.0,2467.0,5088.0,5562.0,514.0,2900.0,1625.0
2020-10-20,1333.0,5946.0,889.0,2448.0,5090.0,5318.0,519.0,2815.0,1627.0
2020-10-21,1329.0,5833.0,872.0,2363.0,5085.0,5013.0,541.0,2679.0,1625.0
2020-10-22,1326.0,5724.0,849.0,2320.0,5019.0,4954.0,569.0,2525.0,1625.0
2020-10-23,1325.0,5598.0,806.0,2313.0,4978.0,4726.0,578.0,2422.0,1625.0
2020-10-24,1318.0,5477.0,776.0,2318.0,4982.0,4657.0,571.0,2361.0,1625.0
2020-10-25,1316.0,5418.0,754.0,2292.0,4977.0,4302.0,547.0,2318.0,1626.0
2020-10-26,1269.0,5308.0,723.0,2252.0,4936.0,4179.0,556.0,2218.0,1625.0
2020-10-27,1207.0,5197.0,694.0,2230.0,4916.0,4068.0,582.0,2164.0,1625.0
2020-10-28,1151.0,5086.0,677.0,2221.0,4895.0,3945.0,602.0,2122.0,1625.0
2020-10-29,1089.0,5028.0,664.0,2218.0,4801.0,3864.0,617.0,2115.0,1624.0
2020-10-30,1035.0,4971.0,651.0,2224.0,4720.0,3817.0,623.0,2072.0,1625.0
2020-10-31,997.0,4907.0,624.0,2229.0,4712.0,3806.0,617.0,2012.0,1625.0
2020-11-01,940.0,4808.0,599.0,2232.0,4711.0,3742.0,614.0,1983.0,1625.0
2020-11-02,897.0,4727.0,596.0,2232.0,4716.0,3714.0,601.0,1963.0,1625.0
2020-11-03,833.0,4652.0,579.0,2166.0,4705.0,3589.0,605.0,1904.0,1626.0
2020-11-04,811.0,4580.0,573.0,2162.0,4698.0,3517.0,631.0,1863.0,1627.0
2020-11-05,759.0,4437.0,567.0,2117.0,4680.0,3365.0,653.0,1843.0,1626.0
2020-11-06,745.0,4281.0,550.0,2098.0,4622.0,3229.0,688.0,1821.0,1629.0
2020-11-07,713.0,4184.0,544.0,2093.0,4612.0,3159.0,683.0,1792.0,1632.0
2020-11-08,696.0,4079.0,530.0,2102.0,4616.0,3126.0,668.0,1765.0,1632.0
2020-11-09,666.0,3915.0,517.0,2093.0,4563.0,3033.0,692.0,1767.0,1632.0
2020-11-10,647.0,3780.0,510.0,2084.0,4545.0,2991.0,701.0,1767.0,1632.0
2020-11-11,608.0,3651.0,500.0,1981.0,4485.0,2921.0,714.0,1749.0,1631.0
2020-11-12,577.0,3483.0,496.0,1985.0,4434.0,2888.0,724.0,1709.0,1631.0
2020-11-13,547.0,3442.0,496.0,1981.0,4319.0,2869.0,753.0,1691.0,1631.0
2020-11-14,562.0,3475.0,499.0,1985.0,4336.0,2891.0,762.0,1691.0,1634.0
2020-11-15,527.0,3256.0,481.0,1986.0,4253.0,2805.0,744.0,1574.0,1634.0
2020-11-16,516.0,3186.0,491.0,1961.0,4232.0,2736.0,761.0,1541.0,1634.0
2020-11-17,500.0,3091.0,486.0,1863.0,4208.0,2727.0,776.0,1532.0,1635.0
2020-11-18,462.0,2950.0,473.0,1767.0,4125.0,2647.0,782.0,1520.0,1635.0
2020-11-19,447.0,2861.0,468.0,1771.0,4059.0,2652.0,797.0,1496.0,1625.0
2020-11-20,427.0,2755.0,464.0,1754.0,4012.0,2600.0,810.0,1478.0,1625.0
2020-11-21,424.0,2672.0,464.0,1755.0,4017.0,2614.0,803.0,1464.0,1625.0
2020-11-22,417.0,2599.0,465.0,1765.0,4030.0,2614.0,768.0,1450.0,1625.0
2020-11-23,412.0,2535.0,451.0,1680.0,4024.0,2612.0,781.0,1450.0,1625.0
2020-11-24,410.0,2463.0,450.0,1619.0,4013.0,2595.0,806.0,1417.0,1611.0
2020-11-25,396.0,2220.0,461.0,1530.0,3826.0,2479.0,839.0,1397.0,1583.0
2020-11-26,396.0,2220.0,461.0,1530.0,3826.0,2479.0,839.0,1397.0,1583.0
2020-11-27,394.0,2133.0,452.0,1527.0,3825.0,2462.0,841.0,1283.0,1584.0
2020-11-28,398.0,2020.0,435.0,1526.0,3823.0,2480.0,839.0,1257.0,1585.0
2020-11-29,393.0,1921.0,402.0,1532.0,3802.0,2478.0,846.0,1239.0,1585.0
2020-11-30,391.0,1825.0,389.0,1527.0,3792.0,2463.0,873.0,1203.0,1586.0
2020-12-01,370.0,1522.0,410.0,1469.0,3499.0,2430.0,881.0,1193.0,1578.0
2020-12-02,370.0,1384.0,404.0,616.0,3500.0,2414.0,937.0,1148.0,1576.0
2020-12-03,365.0,1324.0,370.0,509.0,3478.0,2407.0,1021.0,1143.0,1572.0
2020-12-04,353.0,1256.0,395.0,396.0,3425.0,2399.0,1009.0,1141.0,1574.0
2020-12-05,341.0,1202.0,384.0,366.0,3451.0,2408.0,1033.0,1143.0,1576.0
2020-12-06,341.0,1183.0,373.0,308.0,3457.0,2403.0,1025.0,1100.0,1576.0
2020-12-07,337.0,1146.0,379.0,310.0,3454.0,2368.0,1055.0,1056.0,1574.0
2020-12-08,338.0,1114.0,378.0,313.0,3427.0,2326.0,1115.0,1029.0,1574.0
2020-12-09,332.0,1106.0,373.0,322.0,3373.0,2280.0,1227.0,1029.0,1524.0
2020-12-10,328.0,1140.0,379.0,326.0,3389.0,2245.0,1347.0,987.0,1520.0
2020-12-11,328.0,1146.0,384.0,327.0,3388.0,2243.0,1494.0,962.0,1526.0
2020-12-12,324.0,1168.0,385.0,337.0,3315.0,2224.0,1675.0,964.0,1532.0
2020-12-13,320.0,1206.0,370.0,338.0,3310.0,2217.0,1681.0,936.0,1533.0
2020-12-14,315.0,1203.0,358.0,339.0,3230.0,2188.0,1793.0,922.0,1534.0
2020-12-15,313.0,1234.0,353.0,313.0,3143.0,2200.0,2000.0,884.0,1530.0
2020-12-16,293.0,1302.0,366.0,322.0,3101.0,2212.0,2217.0,888.0,1534.0
2020-12-17,297.0,1434.0,369.0,334.0,3063.0,2181.0,2393.0,862.0,1546.0
2020-12-18,302.0,1505.0,391.0,337.0,2915.0,2143.0,2609.0,823.0,1551.0
2020-12-19,328.0,1576.0,409.0,351.0,2933.0,2124.0,2834.0,805.0,1560.0
2020-12-20,374.0,1676.0,408.0,373.0,2812.0,2122.0,2892.0,790.0,1571.0
2020-12-21,372.0,1639.0,460.0,378.0,2715.0,2108.0,3035.0,755.0,1572.0
2020-12-22,385.0,1723.0,511.0,390.0,2635.0,2115.0,3364.0,765.0,1579.0
2020-12-23,411.0,2007.0,563.0,342.0,2518.0,2141.0,3615.0,782.0,1568.0
2020-12-24,470.0,2293.0,624.0,362.0,2437.0,2181.0,3923.0,790.0,1578.0
2020-12-25,541.0,2392.0,628.0,374.0,2470.0,2177.0,3837.0,779.0,1555.0
2020-12-26,550.0,2542.0,705.0,380.0,2396.0,2194.0,4193.0,769.0,1558.0
2020-12-27,565.0,2715.0,735.0,388.0,2360.0,2192.0,4241.0,761.0,1566.0
2020-12-28,589.0,2767.0,785.0,390.0,2306.0,2193.0,4474.0,806.0,1558.0
2020-12-29,639.0,2997.0,952.0,405.0,2262.0,2232.0,5031.0,759.0,1565.0
2020-12-30,730.0,3304.0,1067.0,456.0,2191.0,2238.0,5423.0,832.0,1403.0
2020-12-31,882.0,3624.0,1253.0,478.0,2118.0,2209.0,6051.0,859.0,1388.0
2021-01-01,945.0,3996.0,1292.0,531.0,2079.0,2229.0,5954.0,855.0,1419.0
2021-01-02,1006.0,4343.0,1376.0,538.0,2074.0,2267.0,5995.0,822.0,1435.0
2021-01-03,1038.0,4397.0,1461.0,545.0,2007.0,2259.0,6266.0,782.0,1458.0
2021-01-04,1116.0,4474.0,1612.0,555.0,1994.0,2217.0,6529.0,819.0,1465.0
2021-01-05,1162.0,4731.0,1793.0,395.0,1933.0,2161.0,6990.0,880.0,1479.0
2021-01-06,1291.0,4974.0,2011.0,462.0,1978.0,2156.0,7195.0,992.0,1449.0
2021-01-07,1379.0,5570.0,2202.0,495.0,2026.0,2139.0,7354.0,1020.0,1136.0
2021-01-08,1530.0,6154.0,2502.0,546.0,1975.0,2080.0,7994.0,1109.0,1054.0
2021-01-09,1658.0,6471.0,2629.0,617.0,1959.0,2101.0,8194.0,1176.0,938.0
2021-01-10,1733.0,6829.0,2712.0,678.0,1944.0,2070.0,8309.0,1202.0,956.0
2021-01-11,1847.0,7038.0,2888.0,698.0,1943.0,2022.0,8370.0,1271.0,987.0
2021-01-12,1924.0,7218.0,3009.0,798.0,1961.0,2020.0,8299.0,1386.0,1020.0
2021-01-13,2063.0,7700.0,3070.0,851.0,1975.0,2019.0,8460.0,1452.0,1064.0
2021-01-14,2218.0,8190.0,3189.0,941.0,2065.0,2054.0,8391.0,1615.0,1087.0
2021-01-15,2321.0,8713.0,3342.0,988.0,2114.0,2056.0,9241.0,1829.0,1135.0
2021-01-16,2445.0,9216.0,3453.0,1071.0,2121.0,2124.0,9693.0,1888.0,1125.0
2021-01-17,2582.0,9718.0,3477.0,1154.0,2176.0,2118.0,9799.0,1935.0,1151.0
2021-01-18,2691.0,9954.0,3515.0,1195.0,2171.0,2135.0,9966.0,1992.0,1207.0
2021-01-19,2801.0,10235.0,3716.0,1135.0,2144.0,2175.0,10191.0,2172.0,1262.0
2021-01-20,2900.0,10646.0,3767.0,1308.0,2288.0,2222.0,10645.0,2330.0,1297.0
2021-01-21,3037.0,11114.0,3889.0,1370.0,2335.0,2097.0,11191.0,2471.0,1327.0
2021-01-22,3178.0,11351.0,3974.0,1512.0,2394.0,2210.0,11089.0,2590.0,1338.0
2021-01-23,3298.0,11866.0,4041.0,1600.0,2385.0,2128.0,11010.0,2632.0,1207.0
2021-01-24,3368.0,12145.0,4005.0,1650.0,2383.0,2135.0,11052.0,2660.0,1215.0
2021-01-25,3547.0,12242.0,4047.0,1731.0,2353.0,2130.0,11356.0,2655.0,1237.0
2021-01-26,3760.0,12758.0,4035.0,1804.0,2343.0,2198.0,11701.0,2695.0,1254.0
2021-01-27,3942.0,13293.0,4080.0,1385.0,2342.0,2237.0,12057.0,2923.0,1271.0
2021-01-28,4021.0,13814.0,4135.0,1557.0,2363.0,2232.0,12362.0,3004.0,1290.0
2021-01-29,4223.0,14474.0,4059.0,1711.0,2409.0,2300.0,12276.0,3091.0,1307.0
2021-01-30,4280.0,14998.0,4044.0,1849.0,2445.0,2344.0,12157.0,3140.0,1311.0
2021-01-31,4404.0,15509.0,4014.0,1996.0,2482.0,2270.0,12070.0,3166.0,1323.0
2021-02-01,4432.0,15859.0,3943.0,2025.0,2476.0,2326.0,12013.0,3122.0,1338.0
2021-02-02,4474.0,16403.0,3943.0,2113.0,2503.0,2429.0,11753.0,3178.0,1353.0
2021-02-03,4516.0,16835.0,3958.0,2205.0,2599.0,2502.0,11333.0,3197.0,1393.0
2021-02-04,4590.0,17130.0,3978.0,2291.0,2702.0,2537.0,10773.0,3270.0,1430.0
